350.0 	2.0002 	3.0767 	1.0807
351.0 	2.0013 	3.0791 	1.0833
352.0 	2.0122 	3.1008 	1.0862
353.0 	2.0330 	3.1293 	1.0932
354.0 	2.0373 	3.1238 	1.0982
355.0 	2.0410 	3.1314 	1.0933
356.0 	2.0511 	3.1543 	1.1006
357.0 	2.0683 	3.1808 	1.1035
358.0 	2.0686 	3.1963 	1.0947
359.0 	2.0515 	3.1391 	1.1022
360.0 	2.0292 	3.0949 	1.0845
361.0 	2.3852 	3.7556 	1.2661
362.0 	2.0090 	3.1165 	1.0329
363.0 	2.1060 	3.2758 	1.0939
364.0 	2.1214 	3.2975 	1.1005
365.0 	2.1333 	3.3217 	1.1007
366.0 	2.1460 	3.3407 	1.1088
367.0 	2.1529 	3.3617 	1.1040
368.0 	2.1558 	3.3733 	1.1028
369.0 	2.1614 	3.3814 	1.1008
370.0 	2.1719 	3.3876 	1.1093
371.0 	2.1745 	3.3956 	1.1053
372.0 	2.1907 	3.4212 	1.1091
373.0 	2.2000 	3.4291 	1.1157
374.0 	2.2136 	3.4555 	1.1222
375.0 	2.2229 	3.4782 	1.1179
376.0 	2.2295 	3.4921 	1.1184
377.0 	2.2353 	3.5145 	1.1166
378.0 	2.2442 	3.5238 	1.1255
379.0 	2.2505 	3.5298 	1.1162
380.0 	2.2634 	3.5473 	1.1271
381.0 	2.2711 	3.5748 	1.1214
382.0 	2.2700 	3.5861 	1.1123
383.0 	2.2965 	3.6185 	1.1244
384.0 	2.2968 	3.6236 	1.1219
385.0 	2.3072 	3.6286 	1.1333
386.0 	2.3193 	3.6497 	1.1343
387.0 	2.3165 	3.6472 	1.1381
388.0 	2.3312 	3.6763 	1.1417
389.0 	2.3363 	3.6919 	1.1387
390.0 	2.3472 	3.7089 	1.1477
391.0 	2.3562 	3.7296 	1.1499
392.0 	2.3796 	3.7663 	1.1532
393.0 	2.3843 	3.7639 	1.1547
394.0 	2.3910 	3.7670 	1.1643
395.0 	2.4029 	3.7833 	1.1684
396.0 	2.4106 	3.8075 	1.1684
397.0 	2.3630 	3.7193 	1.1426
398.0 	2.4186 	3.7832 	1.2062
399.0 	2.6467 	4.2278 	1.3150
400.0 	2.3628 	3.6977 	1.1397
401.0 	2.4498 	3.8600 	1.1886
402.0 	2.4619 	3.8849 	1.1871
403.0 	2.4655 	3.8961 	1.1826
404.0 	2.4844 	3.9274 	1.1933
405.0 	2.4893 	3.9517 	1.1881
406.0 	2.4855 	3.9453 	1.1916
407.0 	2.4885 	3.9642 	1.1863
408.0 	2.4922 	3.9737 	1.1899
409.0 	2.5062 	4.0082 	1.1885
410.0 	2.5219 	4.0145 	1.2006
411.0 	2.5304 	4.0496 	1.1975
412.0 	2.5386 	4.0621 	1.2060
413.0 	2.5563 	4.0843 	1.2083
414.0 	2.5614 	4.0962 	1.2139
415.0 	2.5723 	4.1180 	1.2187
416.0 	2.5817 	4.1416 	1.2128
417.0 	2.5821 	4.1443 	1.2137
418.0 	2.5898 	4.1619 	1.2038
419.0 	2.5900 	4.1786 	1.2034
420.0 	2.6070 	4.1915 	1.2068
421.0 	2.6134 	4.2031 	1.2114
422.0 	2.6228 	4.2083 	1.2177
423.0 	2.6288 	4.2212 	1.2227
424.0 	2.6423 	4.2371 	1.2369
425.0 	2.6467 	4.2517 	1.2363
426.0 	2.6609 	4.2662 	1.2428
427.0 	2.6548 	4.2715 	1.2354
428.0 	2.6527 	4.2760 	1.2343
429.0 	2.6537 	4.2884 	1.2303
430.0 	2.6678 	4.3082 	1.2302
431.0 	2.6755 	4.3176 	1.2370
432.0 	2.6672 	4.3146 	1.2274
433.0 	2.6728 	4.3302 	1.2219
434.0 	2.6688 	4.3346 	1.2064
435.0 	2.6144 	4.2323 	1.1760
436.0 	2.6385 	4.2683 	1.1976
437.0 	2.8795 	4.7680 	1.3144
438.0 	2.6256 	4.2658 	1.1478
439.0 	2.6924 	4.3955 	1.1854
440.0 	2.7005 	4.4191 	1.1821
441.0 	2.7047 	4.4339 	1.1693
442.0 	2.7193 	4.4765 	1.1625
443.0 	2.7356 	4.5002 	1.1608
444.0 	2.7331 	4.4877 	1.1666
445.0 	2.7465 	4.5146 	1.1697
446.0 	2.7614 	4.5308 	1.1835
447.0 	2.7674 	4.5355 	1.1821
448.0 	2.7666 	4.5533 	1.1710
449.0 	2.7909 	4.6015 	1.1756
450.0 	2.7837 	4.5825 	1.1699
451.0 	2.8047 	4.6208 	1.1711
452.0 	2.8102 	4.6274 	1.1770
453.0 	2.8137 	4.6413 	1.1772
454.0 	2.8319 	4.6647 	1.1794
455.0 	2.8257 	4.6681 	1.1760
456.0 	2.8378 	4.6738 	1.1847
457.0 	2.8433 	4.6996 	1.1788
458.0 	2.8608 	4.7203 	1.1814
459.0 	2.8502 	4.7015 	1.1878
460.0 	2.8639 	4.7388 	1.1755
461.0 	2.8655 	4.7390 	1.1728
462.0 	2.8754 	4.7692 	1.1757
463.0 	2.8833 	4.7768 	1.1648
464.0 	2.8850 	4.7928 	1.1677
465.0 	2.8927 	4.7952 	1.1702
466.0 	2.9031 	4.8122 	1.1839
467.0 	2.9284 	4.8457 	1.1912
468.0 	2.9294 	4.8527 	1.1928
469.0 	2.9403 	4.8792 	1.1950
470.0 	2.9517 	4.8928 	1.1970
471.0 	2.9468 	4.8825 	1.2108
472.0 	2.9943 	4.9390 	1.2422
473.0 	2.9272 	4.8085 	1.2187
474.0 	3.1177 	5.1605 	1.3028
475.0 	3.0961 	5.1260 	1.2879
476.0 	2.9343 	4.8343 	1.2098
477.0 	3.0274 	5.0150 	1.2481
478.0 	3.0381 	5.0173 	1.2651
479.0 	3.0234 	5.0072 	1.2565
480.0 	3.0478 	5.0377 	1.2720
481.0 	3.0482 	5.0497 	1.2665
482.0 	3.0544 	5.0679 	1.2627
483.0 	3.0475 	5.0812 	1.2445
484.0 	3.0547 	5.0965 	1.2428
485.0 	3.0579 	5.0983 	1.2433
486.0 	3.0622 	5.1126 	1.2485
487.0 	3.0615 	5.1188 	1.2421
488.0 	3.0712 	5.1494 	1.2402
489.0 	3.0677 	5.1492 	1.2467
490.0 	3.0756 	5.1728 	1.2372
491.0 	3.0804 	5.1936 	1.2347
492.0 	3.0668 	5.1908 	1.2233
493.0 	3.0667 	5.1964 	1.2203
494.0 	3.0718 	5.2119 	1.2234
495.0 	3.0877 	5.2339 	1.2331
496.0 	3.0950 	5.2397 	1.2416
497.0 	3.0827 	5.2337 	1.2301
498.0 	3.0863 	5.2557 	1.2156
499.0 	3.0842 	5.2572 	1.2109
500.0 	3.1069 	5.2952 	1.2210
501.0 	3.1251 	5.3108 	1.2384
502.0 	3.1169 	5.2996 	1.2386
503.0 	3.1243 	5.3174 	1.2344
504.0 	3.1524 	5.3625 	1.2471
505.0 	3.1493 	5.3615 	1.2432
506.0 	3.1658 	5.3914 	1.2516
507.0 	3.1717 	5.3932 	1.2605
508.0 	3.1663 	5.3784 	1.2616
509.0 	3.1709 	5.3836 	1.2709
510.0 	3.1771 	5.3999 	1.2676
511.0 	3.1459 	5.3266 	1.2648
512.0 	3.5764 	6.1732 	1.4296
513.0 	3.0545 	5.1270 	1.2335
514.0 	3.1856 	5.3831 	1.2573
515.0 	3.2379 	5.4897 	1.3004
516.0 	3.2611 	5.5149 	1.3183
517.0 	3.2660 	5.5315 	1.3205
518.0 	3.2723 	5.5434 	1.3208
519.0 	3.2900 	5.5872 	1.3237
520.0 	3.2954 	5.5812 	1.3311
521.0 	3.3090 	5.6199 	1.3343
522.0 	3.3099 	5.6169 	1.3312
523.0 	3.3186 	5.6455 	1.3277
524.0 	3.3293 	5.6625 	1.3347
525.0 	3.3334 	5.6604 	1.3409
526.0 	3.3455 	5.7047 	1.3355
527.0 	3.3479 	5.7127 	1.3323
528.0 	3.3464 	5.7202 	1.3313
529.0 	3.3711 	5.7824 	1.3210
530.0 	3.3682 	5.7863 	1.3192
531.0 	3.3649 	5.7957 	1.3114
532.0 	3.3549 	5.7952 	1.2998
533.0 	3.3601 	5.8063 	1.2901
534.0 	3.3561 	5.8237 	1.2805
535.0 	3.3359 	5.8101 	1.2629
536.0 	3.3498 	5.8373 	1.2699
537.0 	3.3338 	5.8236 	1.2618
538.0 	3.3623 	5.8810 	1.2558
539.0 	3.3574 	5.8798 	1.2463
540.0 	3.3497 	5.8819 	1.2416
541.0 	3.3459 	5.9029 	1.2289
542.0 	3.3672 	5.9340 	1.2403
543.0 	3.3845 	5.9671 	1.2398
544.0 	3.3839 	5.9807 	1.2332
545.0 	3.3860 	6.0048 	1.2186
546.0 	3.3817 	5.9858 	1.2221
547.0 	3.4098 	6.0341 	1.2343
548.0 	3.4179 	6.0467 	1.2407
549.0 	3.3707 	5.9355 	1.2280
550.0 	3.8257 	6.8432 	1.3721
551.0 	3.2305 	5.6439 	1.1974
552.0 	3.4154 	5.9908 	1.2358
553.0 	3.4489 	6.0942 	1.2520
554.0 	3.4639 	6.1200 	1.2530
555.0 	3.4562 	6.1058 	1.2538
556.0 	3.4415 	6.0901 	1.2503
557.0 	3.4487 	6.1111 	1.2467
558.0 	3.4643 	6.1543 	1.2486
559.0 	3.4542 	6.1587 	1.2378
560.0 	3.4430 	6.1580 	1.2286
561.0 	3.4285 	6.1415 	1.2232
562.0 	3.4209 	6.1446 	1.2156
563.0 	3.4382 	6.1922 	1.2199
564.0 	3.4403 	6.1876 	1.2220
565.0 	3.4318 	6.1758 	1.2214
566.0 	3.4113 	6.1472 	1.2195
567.0 	3.4051 	6.1520 	1.2087
568.0 	3.4100 	6.1837 	1.2080
569.0 	3.4181 	6.1976 	1.2131
570.0 	3.4139 	6.1923 	1.2160
571.0 	3.4091 	6.1687 	1.2284
572.0 	3.4279 	6.2169 	1.2286
573.0 	3.4375 	6.2325 	1.2282
574.0 	3.4468 	6.2575 	1.2308
575.0 	3.4414 	6.2520 	1.2275
576.0 	3.4364 	6.2440 	1.2323
577.0 	3.4497 	6.2738 	1.2277
578.0 	3.4606 	6.2825 	1.2299
579.0 	3.4557 	6.2872 	1.2257
580.0 	3.4739 	6.3379 	1.2168
581.0 	3.4720 	6.3605 	1.2093
582.0 	3.4920 	6.3985 	1.2130
583.0 	3.4900 	6.4231 	1.2034
584.0 	3.4986 	6.4470 	1.2049
585.0 	3.4895 	6.4296 	1.2014
586.0 	3.5060 	6.4627 	1.2034
587.0 	3.4542 	6.3288 	1.2034
588.0 	3.8865 	7.2621 	1.3091
589.0 	3.3591 	6.1480 	1.1593
590.0 	3.4919 	6.3964 	1.1917
591.0 	3.5331 	6.4960 	1.2177
592.0 	3.5529 	6.5455 	1.2206
593.0 	3.5558 	6.5373 	1.2272
594.0 	3.5681 	6.5696 	1.2264
595.0 	3.5679 	6.5631 	1.2299
596.0 	3.5720 	6.5870 	1.2335
597.0 	3.5630 	6.5695 	1.2249
598.0 	3.5587 	6.5651 	1.2283
599.0 	3.5667 	6.5880 	1.2249
600.0 	3.5575 	6.5868 	1.2124
601.0 	3.5713 	6.6218 	1.2123
602.0 	3.6029 	6.6624 	1.2230
603.0 	3.5745 	6.6104 	1.2148
604.0 	3.5541 	6.5752 	1.2134
605.0 	3.5760 	6.6321 	1.2120
606.0 	3.6049 	6.6889 	1.2245
607.0 	3.5946 	6.6734 	1.2169
608.0 	3.6022 	6.6956 	1.2158
609.0 	3.6083 	6.6725 	1.2386
610.0 	3.6213 	6.7056 	1.2444
611.0 	3.6416 	6.7524 	1.2380
612.0 	3.6218 	6.7348 	1.2329
613.0 	3.6305 	6.7489 	1.2420
614.0 	3.6517 	6.7807 	1.2488
615.0 	3.6500 	6.7735 	1.2472
616.0 	3.6588 	6.7780 	1.2563
617.0 	3.6777 	6.8044 	1.2692
618.0 	3.6827 	6.8310 	1.2661
619.0 	3.6882 	6.8466 	1.2720
620.0 	3.7090 	6.8725 	1.2795
621.0 	3.7255 	6.8883 	1.2943
622.0 	3.7299 	6.8954 	1.2956
623.0 	3.7551 	6.9339 	1.3024
624.0 	3.7677 	6.9364 	1.3031
625.0 	3.7471 	6.8564 	1.3019
626.0 	3.9383 	7.3559 	1.3510
627.0 	3.7874 	6.9081 	1.3293
628.0 	3.7672 	6.8742 	1.3156
629.0 	3.7903 	6.9519 	1.3161
630.0 	3.8025 	6.9680 	1.3193
631.0 	3.8212 	6.9736 	1.3304
632.0 	3.8237 	6.9803 	1.3216
633.0 	3.8470 	7.0359 	1.3211
634.0 	3.8249 	7.0173 	1.3101
635.0 	3.8263 	7.0261 	1.3101
