183.19	63.156	32.043
183.32	62.736	32.091
183.45	62.7	32.092
183.59	62.719	32.048
183.72	62.565	31.861
183.85	62.733	31.883
183.99	62.704	31.823
184.12	62.544	32.236
184.25	62.494	32.236
184.39	62.298	32.31
184.52	62.645	31.935
184.79	62.656	31.801
184.92	62.409	31.81
185.05	62.309	31.699
185.19	62.215	31.755
185.32	62.508	31.62
185.46	62.472	31.54
186.79	62.907	31.789
186.92	62.574	31.713
187.06	62.494	31.708
187.19	62.496	31.589
187.32	63.055	31.786
187.46	62.971	31.691
187.99	63.452	31.937
188.13	63.361	31.857
188.26	63.353	31.751
188.53	63.562	31.512
188.66	63.387	31.693
188.79	63.414	31.664
188.93	63.345	31.876
189.06	63.38	31.807
189.33	63.423	31.831
189.46	63.374	31.783
189.59	63.398	31.783
189.73	63.214	31.796
189.86	63.421	31.179
189.99	63.404	31.212
190.13	63.596	30.835
190.26	63.36	31.123
190.4	63.528	30.886
190.53	63.419	31.052
190.66	63.513	30.91
190.8	63.581	30.856
190.93	63.584	30.866
191.06	63.559	30.86
191.2	63.648	30.793
191.33	63.585	30.84
191.46	63.543	30.893
191.6	63.561	30.734
191.73	63.547	30.86
191.86	63.478	31.011
192	63.631	30.861
192.13	63.517	31.195
192.26	63.461	31.054
192.53	63.681	30.728
192.67	63.671	30.732
192.8	63.714	30.732
194.4	63.401	31.014
194.53	63.411	31.051
194.67	63.615	30.845
194.8	63.652	30.873
194.93	63.642	30.846
195.07	63.571	30.872
195.2	63.384	31.034
195.34	63.59	30.853
195.47	63.616	30.857
195.6	63.632	30.935
195.74	63.453	31.398
195.87	63.313	31.666
196	63.357	31.138
196.14	63.598	30.891
196.27	63.624	31.938
196.4	63.754	31.913
196.54	63.716	31.952
196.67	63.553	31.714
196.8	63.692	31.956
196.94	63.612	31.907
197.07	63.574	31.918
197.2	63.372	31.75
197.34	63.755	31.903
197.47	63.656	31.798
197.61	63.48	31.85
197.74	63.472	31.828
198.01	63.322	31.745
198.14	63.644	30.869
198.27	63.616	30.854
198.41	63.625	30.847
198.54	63.646	30.819
198.67	63.685	30.84
198.81	63.682	30.821
199.07	63.654	30.842
199.21	63.667	30.862
199.34	63.679	30.813
199.47	63.679	30.82
199.61	63.725	30.792
199.74	63.668	30.84
199.87	63.668	30.826
200.01	63.398	31.236
200.14	63.676	30.83
200.28	63.684	30.837
200.41	63.714	30.838
200.54	63.69	30.807
200.68	63.652	30.837
200.81	63.673	30.796
200.94	63.678	30.847
201.08	63.681	30.817
201.21	63.673	30.843
201.34	63.681	30.821
201.48	63.673	30.857
201.61	63.649	30.84
201.74	63.639	30.875
201.88	63.723	30.846
202.01	63.62	30.88
202.14	63.683	30.834
202.28	63.669	30.816
202.41	63.654	30.816
202.55	63.665	30.835
202.68	63.684	30.834
202.81	63.669	30.827
202.95	63.672	30.845
203.08	63.685	30.861
203.21	63.656	30.907
203.35	63.671	30.843
203.48	63.679	30.851
203.61	63.643	30.864
203.88	63.673	30.862
204.01	63.675	30.87
204.15	63.686	30.87
204.28	63.686	30.889
204.41	63.672	30.862
204.55	63.702	30.797
204.68	63.67	30.881
204.82	63.69	30.879
204.95	63.667	30.865
205.08	63.698	30.87
205.22	63.673	30.885
205.35	63.69	30.871
205.48	63.655	30.876
205.62	63.685	30.878
205.75	63.654	30.95
205.88	63.656	30.913
206.02	63.68	30.918
206.15	63.676	30.907
206.28	63.656	30.911
206.42	63.672	30.926
206.55	63.688	30.856
206.68	63.699	30.884
206.82	63.709	30.835
206.95	63.679	30.91
207.08	63.677	30.889
207.22	63.693	30.91
207.35	63.699	30.838
207.49	63.698	30.858
207.62	63.681	30.846
207.75	63.676	30.9
207.89	63.675	30.88
208.02	63.682	30.916
208.15	63.678	30.903
208.29	63.695	30.888
208.42	63.708	30.883
208.55	63.663	31.111
208.69	63.676	30.897
208.82	63.689	30.916
208.95	63.686	30.924
209.09	63.68	30.902
209.22	63.682	30.882
209.35	63.724	30.921
209.49	63.693	30.889
209.62	63.678	30.905
209.76	63.681	30.893
209.89	63.683	31.304
210.02	63.681	30.93
210.16	63.711	30.866
210.29	63.708	30.926
210.42	63.715	30.91
210.56	63.709	30.864
210.69	63.708	30.858
210.82	63.707	30.816
210.96	63.736	30.849
211.09	63.703	30.84
211.22	63.754	30.916
211.36	63.727	30.86
211.49	63.713	30.847
211.62	63.739	30.899
211.76	63.738	30.853
211.89	63.729	30.882
212.02	63.706	30.854
212.16	63.689	30.854
212.29	63.732	30.833
212.43	63.721	30.808
212.56	63.714	30.861
212.69	63.714	30.788
212.83	63.754	30.832
212.96	63.755	30.831
213.09	63.734	30.862
213.23	63.728	30.866
213.36	63.744	30.821
213.49	63.717	30.907
213.63	63.748	30.852
213.89	63.739	30.811
214.03	63.735	30.819
214.16	63.734	30.883
214.29	63.731	30.833
214.43	63.743	30.852
214.56	63.781	30.782
214.7	63.722	30.874
214.83	63.682	30.882
214.96	63.727	30.873
215.1	63.739	30.852
215.23	63.759	30.844
215.36	63.761	30.889
215.5	63.734	30.832
215.63	63.733	30.868
215.76	63.753	30.833
215.9	63.724	30.836
216.03	63.732	30.848
216.16	63.729	30.824
216.3	63.741	30.833
216.43	63.728	30.843
216.56	63.719	30.873
216.7	63.717	30.867
216.83	63.708	30.86
216.97	63.708	30.886
217.1	63.763	30.877
217.23	63.743	30.87
217.37	63.741	30.875
217.5	63.71	30.883
217.63	63.725	30.888
217.77	63.746	30.878
217.9	63.723	30.848
218.03	63.727	30.865
218.17	63.738	30.879
218.3	63.744	30.898
218.43	63.716	30.884
218.57	63.749	30.859
218.7	63.724	30.854
218.83	63.705	30.903
218.97	63.692	30.886
219.1	63.726	30.905
219.23	63.71	30.929
219.37	63.732	30.902
219.5	63.733	30.854
219.64	63.738	30.862
219.77	63.724	30.843
219.9	63.745	30.825
220.04	63.787	30.836
220.17	63.727	30.86
