253.43	29.701	39.481
254.5	29.636	39.297
254.77	29.633	39.269
255.17	29.416	39.22
255.3	29.438	39.152
255.84	29.495	39.311
255.97	29.547	39.187
256.24	29.548	39.421
256.37	29.646	39.37
256.51	29.481	39.55
256.64	29.676	39.403
256.77	29.695	39.556
256.91	29.431	39.564
257.31	29.639	39.627
257.44	29.641	39.482
257.58	29.588	39.493
257.84	29.623	39.575
258.65	29.573	39.556
258.78	29.731	39.498
259.05	29.482	39.548
259.31	29.542	39.46
259.85	29.564	39.559
260.12	29.602	39.529
260.78	29.309	39.448
260.92	29.289	39.569
261.05	29.456	39.625
261.19	29.384	39.572
261.32	29.459	39.569
261.59	29.355	39.593
261.85	29.447	39.596
261.99	29.478	39.599
262.12	29.582	39.631
262.25	29.607	39.61
262.39	29.607	39.566
262.52	29.557	39.557
262.66	29.542	39.692
262.79	29.721	39.522
262.92	29.638	39.554
263.06	29.515	39.546
263.32	29.602	39.641
263.46	29.541	39.625
263.59	29.574	39.588
263.72	29.628	39.589
263.86	29.507	39.581
263.99	29.528	39.616
264.13	29.608	39.507
264.39	29.549	39.547
264.53	29.559	39.508
264.79	29.479	39.531
264.93	29.439	39.449
265.06	29.419	39.449
265.2	29.283	39.406
265.86	29.437	39.45
266	29.348	39.449
266.13	29.293	39.466
266.26	29.329	39.341
266.4	29.264	39.434
266.67	29.362	39.357
266.8	29.515	39.27
266.93	29.469	39.227
267.07	29.537	39.195
267.2	29.646	39.196
267.33	29.559	39.25
267.6	29.472	39.305
267.74	29.566	39.287
267.87	29.577	39.254
268	29.565	39.318
268.14	29.51	39.236
268.27	29.46	39.167
268.4	29.417	39.261
268.54	29.502	39.049
268.67	29.522	39.089
268.8	29.53	39.074
269.21	29.517	39.264
269.34	29.6	39.257
269.47	29.577	39.371
269.61	29.646	39.417
269.74	29.605	39.463
269.87	29.519	39.475
270.01	29.433	39.341
270.14	29.463	39.378
270.27	29.477	39.437
270.54	29.549	39.287
270.68	29.554	39.346
270.81	29.548	39.424
270.94	29.553	39.491
271.08	29.479	39.45
271.21	29.48	39.565
271.34	29.543	39.553
271.48	29.53	39.602
271.61	29.521	39.575
271.75	29.45	39.534
271.88	29.511	39.467
272.01	29.48	39.564
272.15	29.428	39.584
272.28	29.454	39.624
272.41	29.4	39.482
272.55	29.483	39.557
272.68	29.437	39.58
272.81	29.495	39.498
272.95	29.509	39.569
273.08	29.481	39.546
273.35	29.383	39.61
273.48	29.416	39.562
273.62	29.462	39.47
273.75	29.422	39.533
273.88	29.382	39.481
274.02	29.444	39.563
274.15	29.463	39.51
274.28	29.375	39.482
274.42	29.437	39.519
274.55	29.413	39.531
274.69	29.407	39.477
274.82	29.435	39.485
274.95	29.441	39.596
275.09	29.393	39.637
275.22	29.51	39.54
275.35	29.388	39.481
275.49	29.388	39.517
275.62	29.37	39.543
275.76	29.4	39.528
275.89	29.32	39.513
276.02	29.293	39.599
276.16	29.323	39.513
276.29	29.305	39.645
276.42	29.256	39.609
276.56	29.359	39.518
276.69	29.276	39.613
276.82	29.334	39.595
276.96	29.3	39.569
277.09	29.308	39.609
277.23	29.31	39.539
277.36	29.329	39.62
277.49	29.3	39.514
277.63	29.396	39.568
277.76	29.375	39.648
277.89	29.341	39.604
278.03	29.316	39.546
278.16	29.272	39.548
278.29	29.272	39.552
278.43	29.246	39.594
278.56	29.26	39.572
278.7	29.285	39.522
278.83	29.265	39.572
278.96	29.278	39.591
279.1	29.292	39.505
279.23	29.349	39.532
279.36	29.219	39.587
279.5	29.249	39.549
279.63	29.254	39.483
279.77	29.22	39.548
279.9	29.189	39.619
280.03	29.255	39.514
280.17	29.228	39.498
280.3	29.302	39.527
280.43	29.312	39.468
280.57	29.276	39.436
280.7	29.292	39.43
280.83	29.328	39.543
280.97	29.326	39.451
281.1	29.275	39.477
281.24	29.293	39.436
281.37	29.196	39.471
281.5	29.12	39.441
281.64	29.143	39.509
282.3	29.109	39.47
282.44	29.141	39.502
282.57	29.09	39.438
282.71	29.212	39.447
282.84	29.187	39.469
282.97	29.115	39.456
283.11	29.181	39.282
283.24	29.224	39.469
283.37	29.189	39.433
283.51	29.094	39.516
283.64	29.101	39.5
283.78	29.132	39.498
