231.52	84.471	26.417
231.65	84.866	26.233
231.79	84.944	25.923
231.92	84.863	26.089
232.05	84.795	26.097
232.19	84.843	26.124
232.32	84.959	25.999
232.45	84.806	25.792
232.59	85.13	25.714
232.72	85.119	25.812
232.85	84.909	25.995
232.99	84.809	26.116
233.12	84.744	26.039
233.25	84.865	25.845
233.39	84.905	25.793
233.52	84.992	25.897
233.65	85.011	25.953
233.79	84.861	25.838
234.06	85.015	25.86
234.19	85.098	25.794
234.32	85.04	25.638
234.46	85.176	25.431
234.59	85.373	25.34
234.72	85.409	25.395
234.86	85.245	25.532
234.99	85.242	25.487
235.12	85.184	25.676
235.26	84.973	25.663
235.39	85.134	25.753
235.52	84.978	25.888
235.66	85.021	25.833
235.79	85.069	25.99
235.92	84.907	25.997
236.06	84.773	25.904
236.19	84.946	25.998
236.33	84.959	26.04
236.46	84.942	25.806
236.59	85.116	25.855
236.73	85.073	25.856
236.86	84.942	25.991
236.99	85.04	25.977
237.13	84.917	26.015
237.26	84.848	25.981
237.39	84.756	26.024
237.53	84.978	26.041
237.66	84.997	25.941
237.79	85.051	25.933
237.93	84.945	25.868
238.06	84.95	25.966
238.19	84.86	25.79
238.33	84.962	25.991
238.46	84.929	25.938
238.59	84.715	25.926
238.73	84.893	25.738
238.86	85.024	25.887
239	85.103	25.883
239.13	85.146	25.75
239.26	85.077	25.749
239.4	85.309	25.404
239.66	85.328	25.236
239.8	85.304	25.274
239.93	85.356	25.336
240.06	85.025	25.51
240.2	85.11	25.579
240.33	84.892	25.726
240.46	85.063	25.605
240.6	85.19	25.541
240.73	85.086	25.688
240.86	85.268	25.556
241	85.39	25.184
241.13	85.279	25.41
241.27	85.386	25.289
241.4	85.458	25.005
241.53	85.502	24.797
241.67	85.755	24.783
241.8	85.499	24.692
241.93	85.304	24.898
242.07	85.705	24.493
242.2	85.694	24.539
242.33	85.668	24.401
242.47	85.292	24.453
242.6	85.665	24.193
242.73	85.7	24.439
242.87	85.314	24.826
243	85.506	24.771
243.13	85.449	24.569
243.27	85.48	24.695
243.4	85.522	24.89
243.54	85.346	25.1
243.67	85.282	25.139
243.8	85.216	25.289
243.94	85.373	25.468
244.07	85.156	25.684
244.2	85.077	25.607
244.34	85.348	25.417
244.6	85.398	25.346
244.74	85.319	25.38
244.87	85.18	25.323
245	85.17	25.298
245.14	85.274	25.195
245.27	85.454	25.24
245.4	85.226	25.234
245.54	85.142	25.397
245.67	85.324	25.225
245.8	85.51	24.956
245.94	85.506	25.05
246.21	85.344	25.313
246.34	85.322	24.979
246.47	85.433	24.985
246.61	85.306	25.019
246.74	85.285	25.086
246.87	85.579	24.711
247.01	85.606	24.872
247.14	85.587	24.787
247.27	85.644	24.637
247.41	85.618	24.647
247.54	85.572	24.521
247.67	85.468	24.323
247.81	85.684	24.45
247.94	85.693	24.203
248.07	85.808	23.936
248.21	85.753	23.961
248.74	85.72	23.926
249.14	85.842	23.839
249.28	85.985	23.557
249.41	85.994	23.546
249.54	85.952	23.673
249.68	86.076	23.642
249.81	86.142	23.495
250.08	86.211	23.171
250.34	86.25	23.248
250.61	86.031	23.481
250.74	86.107	23.497
250.88	86.197	23.325
251.01	86.21	23.366
251.28	86.025	23.41
251.41	86.087	23.441
251.68	86.101	23.371
