103.48	49.655	42.598
104.14	50.142	42.885
104.28	50.108	42.78
104.41	50.06	42.705
104.54	50.165	42.291
105.08	50.187	42.752
105.21	50.357	43.033
105.34	50.644	43.105
105.61	50.71	43.035
105.75	50.811	43.316
105.88	50.535	43.269
106.01	50.776	43.371
106.15	50.798	43.515
106.28	50.873	43.775
106.41	50.912	43.892
106.68	50.966	43.94
106.81	50.796	43.919
106.95	50.67	43.808
107.08	50.633	44.186
107.35	50.743	44.213
107.75	50.72	44.269
107.88	50.601	44.056
108.02	50.441	44.029
108.15	50.338	44.068
108.28	50.615	43.786
108.42	50.71	43.657
108.55	50.599	43.776
108.68	50.508	43.627
108.82	50.809	43.467
108.95	50.986	43.45
109.08	50.855	43.494
109.22	50.852	43.535
109.35	50.712	43.664
109.48	50.605	43.854
109.62	50.725	43.732
109.75	50.641	44.201
109.88	50.656	44.292
110.15	50.886	44.519
110.29	51.027	44.446
110.42	50.744	44.358
110.55	51.124	44.238
110.69	51.267	44.301
110.82	51.328	44.296
110.95	51.431	44.258
111.09	51.721	44.385
111.22	51.837	44.417
111.35	51.826	44.504
111.49	51.77	44.378
111.62	51.754	44.343
111.75	51.872	44.438
111.89	51.931	44.403
112.02	51.798	44.537
112.15	51.904	44.617
112.29	51.943	44.64
112.42	51.853	44.432
112.55	52.041	44.444
112.82	52.424	44.614
112.96	52.471	44.635
113.09	52.349	44.524
113.22	52.292	44.632
113.36	52.162	44.4
113.49	52.091	44.379
113.62	52.103	44.488
113.76	52.011	44.786
113.89	51.863	44.878
114.02	51.863	44.942
114.16	51.98	44.881
114.29	52.026	44.75
114.42	51.99	44.778
114.56	52.018	44.686
114.69	51.907	44.427
114.82	51.634	44.409
114.96	51.483	44.439
115.09	51.264	44.225
115.23	51.3	44.304
115.49	51.192	44.261
115.63	50.897	44.223
115.76	51.159	44.327
115.89	51.468	44.277
116.03	51.232	44.235
116.16	51.379	44.162
116.29	51.293	44.14
116.43	51.274	44.232
116.56	51.135	44.238
116.69	51.247	44.316
116.83	51.417	44.262
116.96	51.317	44.284
117.09	51.288	44.192
117.23	51.342	44.318
117.36	51.408	44.289
117.49	51.664	44.083
117.63	51.852	43.976
117.76	51.936	43.917
117.9	51.844	43.83
118.03	52.008	43.825
118.16	52.112	43.432
118.3	52	43.524
118.43	52.034	43.62
118.56	51.953	43.513
118.7	51.784	43.481
118.83	51.296	43.866
118.96	51.318	43.371
119.1	51.157	43.413
119.23	50.799	43.199
119.36	50.637	42.939
119.5	50.501	42.982
119.63	50.499	42.644
119.76	50.516	42.72
