0.13352	60.171	44.851
0.26703	60.161	44.876
0.40055	60.198	44.828
0.53407	60.165	44.844
0.66758	60.193	44.802
0.8011	60.184	44.832
0.93462	60.176	44.808
1.0681	60.2	44.775
1.2017	60.189	44.792
1.3352	60.11	44.712
1.4687	60.136	44.737
1.6022	60.129	44.75
1.7357	60.149	44.698
1.8692	60.167	44.724
2.0028	60.158	44.721
2.1363	60.14	44.745
2.2698	60.162	44.714
2.4033	60.141	44.707
2.5368	60.127	44.687
2.6703	60.167	44.769
2.8039	60.171	44.762
2.9374	60.14	44.744
3.0709	60.149	44.751
3.2044	60.128	44.769
3.3379	60.186	44.759
3.4714	60.134	44.754
3.605	60.015	44.845
3.7385	60.015	44.921
3.872	60.023	44.901
4.0055	59.981	44.887
4.139	59.994	44.887
4.2725	60.038	44.894
4.4061	60.023	44.886
4.5396	59.968	44.772
4.6731	59.987	44.722
4.8066	59.997	44.666
5.0736	60.01	44.718
5.2072	60.027	44.748
5.3407	59.977	44.728
5.4742	60.077	44.733
5.6077	60.006	44.735
5.7412	59.982	44.742
5.8747	59.986	44.747
6.0083	60.095	44.903
6.1418	60.068	44.92
6.2753	60.056	44.901
6.4088	60.057	44.912
6.5423	60.104	44.937
6.6758	60.073	44.926
6.8094	60.064	44.946
6.9429	60.063	44.916
7.0764	60.124	44.923
7.3434	60.155	44.897
7.477	60.16	44.901
7.6105	60.169	44.892
7.744	60.168	44.903
7.8775	60.142	44.917
8.011	60.158	44.893
8.1445	60.166	44.924
8.2781	60.115	44.884
8.4116	60.143	44.896
8.5451	60.099	44.844
8.6786	60.199	44.776
8.8121	60.015	44.803
8.9456	59.948	44.747
9.0792	59.927	44.896
9.2127	59.968	44.889
9.3462	59.997	44.894
9.4797	59.948	44.879
9.6132	59.977	44.923
9.7467	59.924	44.85
9.8803	59.882	44.804
10.014	59.873	44.843
10.147	59.899	44.868
10.281	59.877	44.842
10.414	59.859	44.838
10.548	59.914	44.844
10.681	59.935	44.863
10.815	59.901	44.787
10.948	59.917	44.626
11.082	59.885	44.677
11.215	59.893	44.694
11.349	59.894	44.691
11.482	59.873	44.672
11.616	59.844	44.679
11.749	59.874	44.691
11.883	59.883	44.678
12.017	59.864	44.68
12.15	59.868	44.633
12.284	59.86	44.649
12.417	59.887	44.643
12.551	59.924	44.648
12.684	60.052	44.66
12.818	60.12	44.707
12.951	60.015	44.747
13.085	60.032	44.746
13.218	60.023	44.733
13.352	59.982	44.791
13.485	60.055	44.774
13.619	60.043	44.843
13.886	60.034	44.807
14.153	60.045	44.796
14.286	60.085	44.8
14.42	60.053	44.82
14.553	60.139	44.738
14.687	60.148	44.785
14.82	60.109	44.787
14.954	60.048	44.81
15.087	60.035	44.798
15.221	60.109	44.72
15.354	60.072	44.747
15.488	60.075	44.714
15.621	60.077	44.748
15.755	59.995	44.642
15.889	60.007	44.612
16.022	60.016	44.643
16.156	60.012	44.649
16.289	60.005	44.608
16.423	60.068	44.606
16.556	60.129	44.685
16.69	60.079	44.624
16.823	60.085	44.638
16.957	60.057	44.774
17.09	60.143	44.719
17.224	60.162	44.692
17.357	60.102	44.744
17.491	60.024	44.762
17.624	60.031	44.746
17.758	59.892	44.787
17.891	59.741	44.737
18.025	59.737	44.75
18.158	59.753	44.72
18.292	59.74	44.739
18.425	59.745	44.722
18.559	59.744	44.718
18.692	59.75	44.727
18.826	59.75	44.728
18.959	59.737	44.734
19.093	59.788	44.783
19.226	59.818	44.782
19.36	59.786	44.777
19.493	59.776	44.771
19.627	59.771	44.77
19.761	59.763	44.77
19.894	59.754	44.755
20.028	59.765	44.726
20.161	59.773	44.721
20.295	59.761	44.752
20.428	59.732	44.735
20.562	59.711	44.725
20.695	59.625	44.68
20.829	59.523	44.717
20.962	59.441	44.723
21.096	59.465	44.731
21.229	59.542	44.604
21.363	59.608	44.748
21.496	59.526	44.758
21.63	59.55	44.687
21.763	59.476	44.745
21.897	59.43	44.777
22.03	59.488	44.773
22.164	59.469	44.783
22.297	59.49	44.755
22.431	59.579	44.742
22.564	59.464	44.69
22.698	59.463	44.644
22.831	59.571	44.694
22.965	59.539	44.61
23.098	59.721	44.703
23.232	59.668	44.692
23.365	59.835	44.721
23.499	59.735	44.692
24.3	59.407	44.722
24.434	59.348	44.785
24.567	59.412	44.713
24.701	59.449	44.711
24.834	59.4	44.699
24.968	59.42	44.718
25.101	59.401	44.735
25.235	59.419	44.702
25.368	59.432	44.688
25.502	59.573	44.633
25.635	59.566	44.67
25.769	59.529	44.587
25.902	59.501	44.605
26.036	59.4	44.552
26.303	59.172	44.614
26.436	59.249	44.648
26.57	59.073	44.754
26.703	59.191	44.79
26.837	59.071	44.866
26.97	58.969	44.907
27.104	59.206	44.64
27.237	59.224	44.592
27.371	59.312	44.563
27.505	59.387	44.448
27.638	59.283	44.532
27.772	59.447	44.625
27.905	59.41	44.601
28.039	59.456	44.601
28.172	59.423	44.672
28.306	59.374	44.68
28.439	59.235	44.629
28.573	59.141	44.646
28.706	58.992	44.745
28.84	59.248	44.568
28.973	59.312	44.536
29.107	59.322	44.529
29.24	59.34	44.511
29.374	59.314	44.533
29.507	59.306	44.556
29.641	59.317	44.534
29.774	59.307	44.553
29.908	59.346	44.563
